7.6529 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1280, 800]. Using actual size
10.6073 	EXP 	Created Qtext = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='Qtext', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6370 	EXP 	Created text_12 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_12', opacity=1.0, ori=0, pos=array([0.  , 0.18]), rgb=array([0., 0., 0.]), text='+', units='height', win=Window(...), wrapWidth=1)
10.6406 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
10.6693 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0.  , 0.18]), rgb=array([0., 0., 0.]), text='default text', units='height', win=Window(...), wrapWidth=1)
10.6758 	EXP 	Created text_10 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_10', opacity=1.0, ori=0, pos=array([0.  , 0.13]), rgb=array([0., 0., 0.]), text='default text', units='height', win=Window(...), wrapWidth=1)
10.6929 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.7329 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.7695 	EXP 	Imported impar.xlsx as conditions, 2 conditions, 8 params
10.7699 	EXP 	Created sequence: sequential, trialTypes=2, nReps=1, seed=None
10.7703 	EXP 	New trial (rep=0, index=0): OrderedDict([('Instruction', 'instFear.xlsx'), ('condsFile', 'fear.xlsx'), ('emotions', 'miedo o felicidad.'), ('emotionsREP', '¿Tiene una expresión de miedo o felicidad?'), ('TeclaQ2', 'Tecla Q = Miedo'), ('TeclaP2', 'Tecla P = Feliz'), ('CATarget2', 'q'), ('CAHappy2', 'p')])
10.8425 	EXP 	Instruction_1: text = 'En la siguiente prueba verá imagenes de personas.\n\nCada imagen será presentada por un breve periodo de tiempo. \n\nSu tarea es indicar de la forma más rápida y precisa que emoción expresa la cara de la persona.\n\nTiene que indicar si la persona tiene una expresión facial de \n\n\n<Presione la tecla espacio para continuar>'
10.8425 	EXP 	text_6: text = 'miedo o felicidad.'
10.8425 	EXP 	Instruction_1: autoDraw = True
10.8425 	EXP 	text_6: autoDraw = True
11.4267 	DATA 	Keypress: space
11.4438 	EXP 	Instruction_1: autoDraw = False
11.4438 	EXP 	text_6: autoDraw = False
11.4438 	EXP 	text_8: text = '¿Tiene una expresión de miedo o felicidad?'
11.4438 	EXP 	text_7: text = 'Tecla Q = Feliz'
11.4438 	EXP 	text_9: text = 'Tecla P = Miedo'
11.4438 	EXP 	Instructions2: autoDraw = True
11.4438 	EXP 	text_8: autoDraw = True
11.4438 	EXP 	text_7: autoDraw = True
11.4438 	EXP 	text_9: autoDraw = True
11.7308 	DATA 	Keypress: space
11.7556 	EXP 	Instructions2: autoDraw = False
11.7556 	EXP 	text_8: autoDraw = False
11.7556 	EXP 	text_7: autoDraw = False
11.7556 	EXP 	text_9: autoDraw = False
11.7556 	EXP 	Qtext: autoDraw = True
12.4309 	EXP 	window1: recordFrameIntervals = False
12.4331 	DATA 	Keypress: space
12.4570 	EXP 	Qtext: autoDraw = False
12.4572 	EXP 	window1: recordFrameIntervals = False
17.4262 	EXP 	Imported fear.xlsx as conditions, 60 conditions, 5 params
17.4267 	EXP 	Created sequence: random, trialTypes=60, nReps=2, seed=None
17.4271 	EXP 	New trial (rep=0, index=0): OrderedDict([('Body', 'Control'), ('Face', 'Happy'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_3_h-copy.png'), ('Gender', 'male')])
17.5000 	EXP 	window1: recordFrameIntervals = False
17.5287 	EXP 	image: size = array([0.4425 , 0.66375])
17.5287 	EXP 	image: image = 'CoBo_3_h-copy.png'
17.5287 	EXP 	text: text = 'Tecla Q = Feliz'
17.5287 	EXP 	text_10: text = 'Tecla P = Miedo'
17.5287 	EXP 	text_12: autoDraw = True
17.5290 	EXP 	window1: recordFrameIntervals = False
18.6108 	EXP 	image: autoDraw = True
18.6606 	EXP 	text_12: autoDraw = False
18.7105 	EXP 	text: autoDraw = True
18.7105 	EXP 	text_10: autoDraw = True
18.7303 	EXP 	image: autoDraw = False
20.7188 	EXP 	New trial (rep=0, index=1): OrderedDict([('Body', 'Happy'), ('Face', 'Fear'), ('Type', 'Incongruent'), ('Stimulus', 'I_2_h_f-copy.png'), ('Gender', 'male')])
20.7308 	EXP 	window1: recordFrameIntervals = False
20.7336 	DATA 	Keypress: q
20.7626 	EXP 	text_12: autoDraw = False
20.7626 	EXP 	image: autoDraw = False
20.7626 	EXP 	text: autoDraw = False
20.7626 	EXP 	text_10: autoDraw = False
20.7626 	EXP 	image: size = array([0.4425 , 0.66375])
20.7626 	EXP 	image: image = 'I_2_h_f-copy.png'
20.7626 	EXP 	text: text = 'Tecla Q = Feliz'
20.7626 	EXP 	text_10: text = 'Tecla P = Miedo'
20.7626 	EXP 	text_12: autoDraw = True
20.7631 	EXP 	window1: recordFrameIntervals = False
21.5147 	EXP 	image: autoDraw = True
21.5436 	EXP 	text_12: autoDraw = False
21.5964 	EXP 	text: autoDraw = True
21.5964 	EXP 	text_10: autoDraw = True
21.6455 	EXP 	image: autoDraw = False
23.0032 	EXP 	New trial (rep=0, index=2): OrderedDict([('Body', 'Control'), ('Face', 'Fear'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_1_f-copy.png'), ('Gender', 'male')])
23.0141 	EXP 	window1: recordFrameIntervals = False
23.0169 	DATA 	Keypress: p
23.0493 	EXP 	text_12: autoDraw = False
23.0493 	EXP 	image: autoDraw = False
23.0493 	EXP 	text: autoDraw = False
23.0493 	EXP 	text_10: autoDraw = False
23.0493 	EXP 	image: size = array([0.4425 , 0.66375])
23.0493 	EXP 	image: image = 'CoBo_1_f-copy.png'
23.0493 	EXP 	text: text = 'Tecla Q = Feliz'
23.0493 	EXP 	text_10: text = 'Tecla P = Miedo'
23.0493 	EXP 	text_12: autoDraw = True
23.0496 	EXP 	window1: recordFrameIntervals = False
23.9866 	EXP 	image: autoDraw = True
24.0130 	EXP 	text_12: autoDraw = False
24.0795 	EXP 	text: autoDraw = True
24.0795 	EXP 	text_10: autoDraw = True
24.0989 	EXP 	image: autoDraw = False
24.9381 	EXP 	New trial (rep=0, index=3): OrderedDict([('Body', 'Control'), ('Face', 'Fear'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_4_f-copy.png'), ('Gender', 'female')])
24.9515 	EXP 	window1: recordFrameIntervals = False
24.9545 	DATA 	Keypress: p
24.9801 	EXP 	text_12: autoDraw = False
24.9801 	EXP 	image: autoDraw = False
24.9801 	EXP 	text: autoDraw = False
24.9801 	EXP 	text_10: autoDraw = False
24.9801 	EXP 	image: size = array([0.4425 , 0.66375])
24.9801 	EXP 	image: image = 'CoBo_4_f-copy.png'
24.9801 	EXP 	text: text = 'Tecla Q = Feliz'
24.9801 	EXP 	text_10: text = 'Tecla P = Miedo'
24.9801 	EXP 	text_12: autoDraw = True
24.9804 	EXP 	window1: recordFrameIntervals = False
26.1041 	EXP 	image: autoDraw = True
26.1516 	EXP 	text_12: autoDraw = False
26.2017 	EXP 	text: autoDraw = True
26.2017 	EXP 	text_10: autoDraw = True
26.2304 	EXP 	image: autoDraw = False
26.7343 	EXP 	New trial (rep=0, index=4): OrderedDict([('Body', 'Fear'), ('Face', 'Happy'), ('Type', 'Incongruent'), ('Stimulus', 'I_2_f_h-copy.png'), ('Gender', 'male')])
26.7497 	EXP 	window1: recordFrameIntervals = False
26.7532 	DATA 	Keypress: p
26.7812 	EXP 	text_12: autoDraw = False
26.7812 	EXP 	image: autoDraw = False
26.7812 	EXP 	text: autoDraw = False
26.7812 	EXP 	text_10: autoDraw = False
26.7812 	EXP 	image: size = array([0.4425 , 0.66375])
26.7812 	EXP 	image: image = 'I_2_f_h-copy.png'
26.7812 	EXP 	text: text = 'Tecla Q = Feliz'
26.7812 	EXP 	text_10: text = 'Tecla P = Miedo'
26.7812 	EXP 	text_12: autoDraw = True
26.7816 	EXP 	window1: recordFrameIntervals = False
27.8474 	EXP 	image: autoDraw = True
27.8888 	EXP 	text_12: autoDraw = False
27.9514 	EXP 	image: autoDraw = False
27.9514 	EXP 	text: autoDraw = True
27.9514 	EXP 	text_10: autoDraw = True
28.4838 	EXP 	New trial (rep=0, index=5): OrderedDict([('Body', 'Control'), ('Face', 'Happy'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_8_h-copy.png'), ('Gender', 'male')])
28.4933 	EXP 	window1: recordFrameIntervals = False
28.4961 	DATA 	Keypress: q
28.5147 	EXP 	text_12: autoDraw = False
28.5147 	EXP 	image: autoDraw = False
28.5147 	EXP 	text: autoDraw = False
28.5147 	EXP 	text_10: autoDraw = False
28.5147 	EXP 	image: size = array([0.4425 , 0.66375])
28.5147 	EXP 	image: image = 'CoBo_8_h-copy.png'
28.5147 	EXP 	text: text = 'Tecla Q = Feliz'
28.5147 	EXP 	text_10: text = 'Tecla P = Miedo'
28.5147 	EXP 	text_12: autoDraw = True
28.5150 	EXP 	window1: recordFrameIntervals = False
29.5194 	EXP 	text_12: autoDraw = False
29.5194 	EXP 	image: autoDraw = True
29.6149 	EXP 	text: autoDraw = True
29.6149 	EXP 	text_10: autoDraw = True
29.6339 	EXP 	image: autoDraw = False
30.4027 	EXP 	New trial (rep=0, index=6): OrderedDict([('Body', 'Fear'), ('Face', 'Fear'), ('Type', 'Congruent'), ('Stimulus', 'C_9_f-copy.png'), ('Gender', 'female')])
30.4199 	EXP 	window1: recordFrameIntervals = False
30.4233 	DATA 	Keypress: q
30.4493 	EXP 	text_12: autoDraw = False
30.4493 	EXP 	image: autoDraw = False
30.4493 	EXP 	text: autoDraw = False
30.4493 	EXP 	text_10: autoDraw = False
30.4493 	EXP 	image: size = array([0.4425 , 0.66375])
30.4493 	EXP 	image: image = 'C_9_f-copy.png'
30.4493 	EXP 	text: text = 'Tecla Q = Feliz'
30.4493 	EXP 	text_10: text = 'Tecla P = Miedo'
30.4493 	EXP 	text_12: autoDraw = True
30.4496 	EXP 	window1: recordFrameIntervals = False
31.5854 	EXP 	image: autoDraw = True
31.6034 	EXP 	text_12: autoDraw = False
31.6691 	EXP 	text: autoDraw = True
31.6691 	EXP 	text_10: autoDraw = True
31.6859 	EXP 	image: autoDraw = False
32.1734 	EXP 	New trial (rep=0, index=7): OrderedDict([('Body', 'Fear'), ('Face', 'Fear'), ('Type', 'Congruent'), ('Stimulus', 'C_10_f-copy.png'), ('Gender', 'female')])
32.1845 	EXP 	window1: recordFrameIntervals = False
32.1873 	DATA 	Keypress: p
32.2149 	EXP 	text_12: autoDraw = False
32.2149 	EXP 	image: autoDraw = False
32.2149 	EXP 	text: autoDraw = False
32.2149 	EXP 	text_10: autoDraw = False
32.2149 	EXP 	image: size = array([0.4425 , 0.66375])
32.2149 	EXP 	image: image = 'C_10_f-copy.png'
32.2149 	EXP 	text: text = 'Tecla Q = Feliz'
32.2149 	EXP 	text_10: text = 'Tecla P = Miedo'
32.2149 	EXP 	text_12: autoDraw = True
32.2152 	EXP 	window1: recordFrameIntervals = False
33.2504 	EXP 	image: autoDraw = True
33.2714 	EXP 	text_12: autoDraw = False
33.3491 	EXP 	text: autoDraw = True
33.3491 	EXP 	text_10: autoDraw = True
33.3680 	EXP 	image: autoDraw = False
34.0892 	EXP 	New trial (rep=0, index=8): OrderedDict([('Body', 'Control'), ('Face', 'Happy'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_9_h-copy.png'), ('Gender', 'female')])
34.0986 	EXP 	window1: recordFrameIntervals = False
34.1011 	DATA 	Keypress: q
34.1175 	EXP 	text_12: autoDraw = False
34.1175 	EXP 	image: autoDraw = False
34.1175 	EXP 	text: autoDraw = False
34.1175 	EXP 	text_10: autoDraw = False
34.1175 	EXP 	image: size = array([0.4425 , 0.66375])
34.1175 	EXP 	image: image = 'CoBo_9_h-copy.png'
34.1175 	EXP 	text: text = 'Tecla Q = Feliz'
34.1175 	EXP 	text_10: text = 'Tecla P = Miedo'
34.1175 	EXP 	text_12: autoDraw = True
34.1178 	EXP 	window1: recordFrameIntervals = False
35.1669 	EXP 	image: autoDraw = True
35.1881 	EXP 	text_12: autoDraw = False
35.2564 	EXP 	text: autoDraw = True
35.2564 	EXP 	text_10: autoDraw = True
35.2841 	EXP 	image: autoDraw = False
35.8058 	EXP 	New trial (rep=0, index=9): OrderedDict([('Body', 'Fear'), ('Face', 'Happy'), ('Type', 'Incongruent'), ('Stimulus', 'I_7_f_h-copy.png'), ('Gender', 'male')])
35.8160 	EXP 	window1: recordFrameIntervals = False
35.8185 	DATA 	Keypress: p
35.8354 	EXP 	text_12: autoDraw = False
35.8354 	EXP 	image: autoDraw = False
35.8354 	EXP 	text: autoDraw = False
35.8354 	EXP 	text_10: autoDraw = False
35.8354 	EXP 	image: size = array([0.4425 , 0.66375])
35.8354 	EXP 	image: image = 'I_7_f_h-copy.png'
35.8354 	EXP 	text: text = 'Tecla Q = Feliz'
35.8354 	EXP 	text_10: text = 'Tecla P = Miedo'
35.8354 	EXP 	text_12: autoDraw = True
35.8357 	EXP 	window1: recordFrameIntervals = False
37.0343 	EXP 	image: autoDraw = True
37.0549 	EXP 	text_12: autoDraw = False
37.1226 	EXP 	text: autoDraw = True
37.1226 	EXP 	text_10: autoDraw = True
37.1514 	EXP 	image: autoDraw = False
38.1059 	EXP 	New trial (rep=0, index=10): OrderedDict([('Body', 'Control'), ('Face', 'Fear'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_6_f-copy.png'), ('Gender', 'female')])
38.1186 	EXP 	window1: recordFrameIntervals = False
38.1217 	DATA 	Keypress: q
38.1398 	EXP 	text_12: autoDraw = False
38.1398 	EXP 	image: autoDraw = False
38.1398 	EXP 	text: autoDraw = False
38.1398 	EXP 	text_10: autoDraw = False
38.1398 	EXP 	image: size = array([0.4425 , 0.66375])
38.1398 	EXP 	image: image = 'CoBo_6_f-copy.png'
38.1398 	EXP 	text: text = 'Tecla Q = Feliz'
38.1398 	EXP 	text_10: text = 'Tecla P = Miedo'
38.1398 	EXP 	text_12: autoDraw = True
38.1401 	EXP 	window1: recordFrameIntervals = False
39.1352 	EXP 	image: autoDraw = True
39.1562 	EXP 	text_12: autoDraw = False
39.2255 	EXP 	text: autoDraw = True
39.2255 	EXP 	text_10: autoDraw = True
39.2517 	EXP 	image: autoDraw = False
40.2587 	EXP 	New trial (rep=0, index=11): OrderedDict([('Body', 'Happy'), ('Face', 'Happy'), ('Type', 'Congruent'), ('Stimulus', 'C_4_h-copy.png'), ('Gender', 'female')])
40.2725 	EXP 	window1: recordFrameIntervals = False
40.2758 	DATA 	Keypress: p
40.3026 	EXP 	text_12: autoDraw = False
40.3026 	EXP 	image: autoDraw = False
40.3026 	EXP 	text: autoDraw = False
40.3026 	EXP 	text_10: autoDraw = False
40.3026 	EXP 	image: size = array([0.4425 , 0.66375])
40.3026 	EXP 	image: image = 'C_4_h-copy.png'
40.3026 	EXP 	text: text = 'Tecla Q = Feliz'
40.3026 	EXP 	text_10: text = 'Tecla P = Miedo'
40.3026 	EXP 	text_12: autoDraw = True
40.3029 	EXP 	window1: recordFrameIntervals = False
41.0875 	EXP 	image: autoDraw = True
41.1127 	EXP 	text_12: autoDraw = False
41.1889 	EXP 	text: autoDraw = True
41.1889 	EXP 	text_10: autoDraw = True
41.2085 	EXP 	image: autoDraw = False
41.8400 	EXP 	New trial (rep=0, index=12): OrderedDict([('Body', 'Fear'), ('Face', 'Fear'), ('Type', 'Congruent'), ('Stimulus', 'C_1_f-copy.png'), ('Gender', 'male')])
41.8485 	EXP 	window1: recordFrameIntervals = False
41.8511 	DATA 	Keypress: q
41.8699 	EXP 	text_12: autoDraw = False
41.8699 	EXP 	image: autoDraw = False
41.8699 	EXP 	text: autoDraw = False
41.8699 	EXP 	text_10: autoDraw = False
41.8699 	EXP 	image: size = array([0.4425 , 0.66375])
41.8699 	EXP 	image: image = 'C_1_f-copy.png'
41.8699 	EXP 	text: text = 'Tecla Q = Feliz'
41.8699 	EXP 	text_10: text = 'Tecla P = Miedo'
41.8699 	EXP 	text_12: autoDraw = True
41.8702 	EXP 	window1: recordFrameIntervals = False
42.6708 	EXP 	image: autoDraw = True
42.6956 	EXP 	text_12: autoDraw = False
42.7707 	EXP 	text: autoDraw = True
42.7707 	EXP 	text_10: autoDraw = True
42.7902 	EXP 	image: autoDraw = False
43.4960 	EXP 	New trial (rep=0, index=13): OrderedDict([('Body', 'Happy'), ('Face', 'Fear'), ('Type', 'Incongruent'), ('Stimulus', 'I_7_h_f-copy.png'), ('Gender', 'male')])
43.5058 	EXP 	window1: recordFrameIntervals = False
43.5083 	DATA 	Keypress: p
43.5260 	EXP 	text_12: autoDraw = False
43.5260 	EXP 	image: autoDraw = False
43.5260 	EXP 	text: autoDraw = False
43.5260 	EXP 	text_10: autoDraw = False
43.5260 	EXP 	image: size = array([0.4425 , 0.66375])
43.5260 	EXP 	image: image = 'I_7_h_f-copy.png'
43.5260 	EXP 	text: text = 'Tecla Q = Feliz'
43.5260 	EXP 	text_10: text = 'Tecla P = Miedo'
43.5260 	EXP 	text_12: autoDraw = True
43.5263 	EXP 	window1: recordFrameIntervals = False
44.3821 	EXP 	image: autoDraw = True
44.4066 	EXP 	text_12: autoDraw = False
44.4871 	EXP 	text: autoDraw = True
44.4871 	EXP 	text_10: autoDraw = True
44.5053 	EXP 	image: autoDraw = False
44.9781 	EXP 	New trial (rep=0, index=14): OrderedDict([('Body', 'Control'), ('Face', 'Happy'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_4_h-copy.png'), ('Gender', 'female')])
44.9869 	EXP 	window1: recordFrameIntervals = False
44.9896 	DATA 	Keypress: p
45.0066 	EXP 	text_12: autoDraw = False
45.0066 	EXP 	image: autoDraw = False
45.0066 	EXP 	text: autoDraw = False
45.0066 	EXP 	text_10: autoDraw = False
45.0066 	EXP 	image: size = array([0.4425 , 0.66375])
45.0066 	EXP 	image: image = 'CoBo_4_h-copy.png'
45.0066 	EXP 	text: text = 'Tecla Q = Feliz'
45.0066 	EXP 	text_10: text = 'Tecla P = Miedo'
45.0066 	EXP 	text_12: autoDraw = True
45.0071 	EXP 	window1: recordFrameIntervals = False
45.8042 	EXP 	image: autoDraw = True
45.8242 	EXP 	text_12: autoDraw = False
45.8893 	EXP 	text: autoDraw = True
45.8893 	EXP 	text_10: autoDraw = True
45.9052 	EXP 	image: autoDraw = False
46.3225 	EXP 	New trial (rep=0, index=15): OrderedDict([('Body', 'Control'), ('Face', 'Happy'), ('Type', 'Control Body'), ('Stimulus', 'CoBo_1_h-copy.png'), ('Gender', 'male')])
46.3293 	EXP 	window1: recordFrameIntervals = False
46.3319 	DATA 	Keypress: q
46.3532 	EXP 	text_12: autoDraw = False
46.3532 	EXP 	image: autoDraw = False
46.3532 	EXP 	text: autoDraw = False
46.3532 	EXP 	text_10: autoDraw = False
46.3532 	EXP 	image: size = array([0.4425 , 0.66375])
46.3532 	EXP 	image: image = 'CoBo_1_h-copy.png'
46.3532 	EXP 	text: text = 'Tecla Q = Feliz'
46.3532 	EXP 	text_10: text = 'Tecla P = Miedo'
46.3532 	EXP 	text_12: autoDraw = True
46.3534 	EXP 	window1: recordFrameIntervals = False
47.1395 	EXP 	image: autoDraw = True
47.1587 	EXP 	text_12: autoDraw = False
47.2212 	EXP 	text: autoDraw = True
47.2212 	EXP 	text_10: autoDraw = True
47.2595 	EXP 	image: autoDraw = False
48.0296 	EXP 	New trial (rep=0, index=16): OrderedDict([('Body', 'Happy'), ('Face', 'Happy'), ('Type', 'Congruent'), ('Stimulus', 'C_8_h-copy.png'), ('Gender', 'male')])
48.0389 	EXP 	window1: recordFrameIntervals = False
48.0417 	DATA 	Keypress: q
48.0555 	EXP 	text_12: autoDraw = False
48.0555 	EXP 	image: autoDraw = False
48.0555 	EXP 	text: autoDraw = False
48.0555 	EXP 	text_10: autoDraw = False
48.0555 	EXP 	image: size = array([0.4425 , 0.66375])
48.0555 	EXP 	image: image = 'C_8_h-copy.png'
48.0555 	EXP 	text: text = 'Tecla Q = Feliz'
48.0555 	EXP 	text_10: text = 'Tecla P = Miedo'
48.0555 	EXP 	text_12: autoDraw = True
48.0558 	EXP 	window1: recordFrameIntervals = False
48.8941 	EXP 	image: autoDraw = True
48.9207 	EXP 	text_12: autoDraw = False
49.0050 	EXP 	image: autoDraw = False
49.0050 	EXP 	text: autoDraw = True
49.0050 	EXP 	text_10: autoDraw = True
49.4616 	DATA 	Keypress: q
49.4926 	EXP 	New trial (rep=0, index=17): OrderedDict([('Body', 'Fear'), ('Face', 'Fear'), ('Type', 'Congruent'), ('Stimulus', 'C_8_f-copy.png'), ('Gender', 'male')])
49.5046 	EXP 	window1: recordFrameIntervals = False
49.5220 	EXP 	text_12: autoDraw = False
49.5220 	EXP 	image: autoDraw = False
49.5220 	EXP 	text: autoDraw = False
49.5220 	EXP 	text_10: autoDraw = False
49.5220 	EXP 	image: size = array([0.4425 , 0.66375])
49.5220 	EXP 	image: image = 'C_8_f-copy.png'
49.5220 	EXP 	text: text = 'Tecla Q = Feliz'
49.5220 	EXP 	text_10: text = 'Tecla P = Miedo'
49.5220 	EXP 	text_12: autoDraw = True
49.5222 	EXP 	window1: recordFrameIntervals = False
50.7089 	EXP 	image: autoDraw = True
50.7297 	EXP 	text_12: autoDraw = False
50.8228 	EXP 	image: autoDraw = False
50.8228 	EXP 	text: autoDraw = True
50.8228 	EXP 	text_10: autoDraw = True
51.3937 	EXP 	New trial (rep=0, index=18): OrderedDict([('Body', 'Happy'), ('Face', 'Happy'), ('Type', 'Congruent'), ('Stimulus', 'C_6_h-copy.png'), ('Gender', 'female')])
51.4028 	EXP 	window1: recordFrameIntervals = False
51.4058 	DATA 	Keypress: p
51.4212 	EXP 	text_12: autoDraw = False
51.4212 	EXP 	image: autoDraw = False
